key_0,business_code,cust_number,name_customer,business_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,Day_due,Delay_predict,Payment_date_predict,Aging_bucket
46274,U001,CCCA02,KRAFT  us,2020.0,1930568136.0,2020-02-27,2020-02-25,2020-02-27,2020-04-02,USD,RV,1.0,21488.0,2020-02-27,NAG2,1930568136.0,1,2,7,2020-04-09,Bucket2
5137,U001,0200152991,JET llc,2020.0,1930580322.0,2020-02-27,2020-02-27,2020-02-27,2020-03-18,USD,RV,1.0,499.28,2020-02-27,NAD1,1930580322.0,1,18,0,2020-03-18,Bucket2
47428,U001,0200772595,SAFEW associates,2020.0,1930568947.0,2020-02-27,2020-02-25,2020-02-27,2020-03-13,USD,RV,1.0,58239.2,2020-02-27,NAA8,1930568947.0,1,13,2,2020-03-15,Bucket2
28053,CA02,0140106408,WAL-M in,2020.0,2960616688.0,2020-02-27,2020-02-27,2020-02-27,2020-03-08,CAD,RV,1.0,97028.08,2020-02-27,CA10,2960616688.0,1,8,0,2020-03-08,Bucket2
45892,U001,0200881076,ALBERT ,2020.0,1930575226.0,2020-02-27,2020-02-26,2020-02-27,2020-03-13,USD,RV,1.0,17391.23,2020-02-27,NAA8,1930575226.0,1,13,2,2020-03-15,Bucket2
42026,U001,0200793568,SUPE systems,2020.0,1930571557.0,2020-02-27,2020-02-26,2020-02-27,2020-05-02,USD,RV,1.0,5820.85,2020-02-27,NAGD,1930571557.0,1,2,14,2020-05-16,Bucket3
29150,U001,0200761734,H E BUT in,2020.0,1930573496.0,2020-02-27,2020-02-26,2020-02-27,2020-03-13,USD,RV,1.0,85328.97,2020-02-27,NAA8,1930573496.0,1,13,2,2020-03-15,Bucket2
12500,U001,0200761734,H E BUT ,2020.0,1930573495.0,2020-02-27,2020-02-26,2020-02-27,2020-03-13,USD,RV,1.0,43708.67,2020-02-27,NAA8,1930573495.0,1,13,1,2020-03-14,Bucket2
46632,U001,0200726979,BJ'S  associates,2020.0,1930575517.0,2020-02-27,2020-02-26,2020-02-27,2020-03-13,USD,RV,1.0,509.55,2020-02-27,NAA8,1930575517.0,1,13,1,2020-03-14,Bucket2
39087,U001,0200706844,WINC in,2020.0,1930566345.0,2020-02-27,2020-02-25,2020-02-27,2020-03-13,USD,RV,1.0,10341.28,2020-02-27,NAA8,1930566345.0,1,13,1,2020-03-14,Bucket2
39825,U001,0200792734,MDV/ ,2020.0,1930575747.0,2020-02-27,2020-02-27,2020-02-27,2020-03-13,USD,RV,1.0,21083.25,2020-02-27,NAA8,1930575747.0,1,13,2,2020-03-15,Bucket2
5988,CA02,0140105720,BROWN  in,2020.0,2960617064.0,2020-02-27,2020-02-27,2020-02-27,2020-03-16,CAD,RV,1.0,11915.48,2020-03-06,CA10,2960617064.0,1,16,10,2020-03-26,Bucket3
44508,U001,0200806580,BE systems,2020.0,1930576285.0,2020-02-27,2020-02-27,2020-02-27,2020-03-13,USD,RV,1.0,4827.34,2020-02-27,NAA8,1930576285.0,1,13,1,2020-03-14,Bucket2
39109,U001,0200705742,DOT co,2020.0,1930580935.0,2020-02-27,2020-02-28,2020-02-27,2020-03-18,USD,RV,1.0,26215.14,2020-02-27,NAD1,1930580935.0,1,18,0,2020-03-18,Bucket2
15962,U001,0200769623,WAL-MAR trust,2020.0,1930571712.0,2020-02-27,2020-02-26,2020-02-27,2020-03-13,USD,RV,1.0,14617.65,2020-02-27,NAH4,1930571712.0,1,13,2,2020-03-15,Bucket2
37418,U001,0200764795,SYSCO  corporation,2020.0,1930566994.0,2020-02-27,2020-02-26,2020-02-27,2020-03-13,USD,RV,1.0,4798.24,2020-02-27,NAA8,1930566994.0,1,13,1,2020-03-14,Bucket2
40734,U001,0200782669,SYGMA systems,2020.0,1930575625.0,2020-02-27,2020-02-26,2020-02-27,2020-03-30,USD,RV,1.0,45504.87,2020-02-27,NA32,1930575625.0,1,30,-22,2020-03-08,Bucket1
32522,U001,0200769623,WAL-MAR corporation,2020.0,1930566247.0,2020-02-27,2020-02-25,2020-02-27,2020-03-13,USD,RV,1.0,4950.43,2020-02-27,NAH4,1930566247.0,1,13,1,2020-03-14,Bucket2
45839,U001,0200705742,DOT in,2020.0,1930579076.0,2020-02-27,2020-02-27,2020-02-27,2020-04-01,USD,RV,1.0,15555.74,2020-02-27,NAAW,1930579076.0,1,1,12,2020-04-13,Bucket3
23698,U001,0200769623,WAL-MAR in,2020.0,1930576270.0,2020-02-27,2020-02-27,2020-02-27,2020-03-13,USD,RV,1.0,46159.05,2020-02-27,NAH4,1930576270.0,1,13,2,2020-03-15,Bucket2
24030,U001,0200705742,DOT foundation,2020.0,1930581125.0,2020-02-27,2020-02-28,2020-02-27,2020-03-30,USD,RV,1.0,2067.63,2020-02-27,NA32,1930581125.0,1,30,-18,2020-03-12,Bucket1
15602,U001,0200790107,ROU corporation,2020.0,1930580101.0,2020-02-27,2020-02-27,2020-02-27,2020-03-13,USD,RV,1.0,179599.04,2020-02-27,NAC6,1930580101.0,1,13,2,2020-03-15,Bucket2
26918,U001,0200788848,DAIRY co,2020.0,1930577212.0,2020-02-27,2020-02-27,2020-02-27,2020-03-13,USD,RV,1.0,1405.98,2020-02-27,NAA8,1930577212.0,1,13,1,2020-03-14,Bucket2
18195,U001,0200705742,DOT ,2020.0,1930580696.0,2020-02-28,2020-02-28,2020-02-28,2020-04-02,USD,RV,1.0,31560.28,2020-02-28,NAAW,1930580696.0,1,2,8,2020-04-10,Bucket2
10691,U001,0200707822,PUBLI ,2020.0,1930570166.0,2020-02-28,2020-02-26,2020-02-28,2020-03-14,USD,RV,1.0,158583.07,2020-02-28,NAA8,1930570166.0,1,14,2,2020-03-16,Bucket2
43728,U001,0200794332,COST foundation,2020.0,1930577262.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,43652.3,2020-02-28,NAAX,1930577262.0,1,14,1,2020-03-15,Bucket2
16626,U001,0200775660,EB foundation,2020.0,1930581475.0,2020-02-28,2020-02-28,2020-02-28,2020-03-14,USD,RV,1.0,430.27,2020-02-28,NAA8,1930581475.0,1,14,1,2020-03-15,Bucket2
7668,U001,0200418007,AM ,2020.0,1930567488.0,2020-02-28,2020-02-25,2020-02-28,2020-05-03,USD,RV,1.0,369.6,2020-02-28,NAGD,1930567488.0,1,3,16,2020-05-19,Bucket3
34594,U001,0200726979,BJ'S  in,2020.0,1930578035.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,33.18,2020-02-28,NAA8,1930578035.0,1,14,0,2020-03-14,Bucket2
37975,U001,0200769623,WAL-MAR corp,2020.0,1930571167.0,2020-02-28,2020-02-26,2020-02-28,2020-03-14,USD,RV,1.0,146.58,2020-02-28,NAH4,1930571167.0,1,14,3,2020-03-17,Bucket2
42017,U001,0200726979,BJ'S  us,2020.0,1930579919.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,271.11,2020-02-28,NAA8,1930579919.0,1,14,1,2020-03-15,Bucket2
28581,U001,0200729290,KROGER ,2020.0,1930577245.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,17164.1,2020-02-28,NAA8,1930577245.0,1,14,2,2020-03-16,Bucket2
36444,U001,0200763814,SYSCO F in,2020.0,1930581574.0,2020-02-28,2020-02-28,2020-02-28,2020-03-19,USD,RV,1.0,8030.47,2020-02-28,NAD1,1930581574.0,1,19,0,2020-03-19,Bucket2
43874,U001,0200769623,WAL-MAR trust,2020.0,1930581721.0,2020-02-28,2020-02-28,2020-02-28,2020-03-14,USD,RV,1.0,43769.26,2020-02-28,NAH4,1930581721.0,1,14,1,2020-03-15,Bucket2
15726,U001,0200794332,COST corp,2020.0,1930581686.0,2020-02-28,2020-02-28,2020-02-28,2020-05-03,USD,RV,1.0,11163.36,2020-02-28,NAGD,1930581686.0,1,3,18,2020-05-21,Bucket3
16631,U001,0200705742,DOT llc,2020.0,1930582984.0,2020-02-28,2020-02-28,2020-02-28,2020-04-02,USD,RV,1.0,18724.89,2020-02-28,NAAW,1930582984.0,1,2,11,2020-04-13,Bucket3
26119,U001,0200769623,WAL-MAR corp,2020.0,1930577082.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,27865.73,2020-02-28,NAH4,1930577082.0,1,14,2,2020-03-16,Bucket2
25352,U001,0200769623,WAL-MAR llc,2020.0,1930577149.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,14283.47,2020-02-28,NAH4,1930577149.0,1,14,1,2020-03-15,Bucket2
2084,U001,0200769623,WAL-MAR trust,2020.0,1930578100.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,661.11,2020-02-28,NAH4,1930578100.0,1,14,1,2020-03-15,Bucket2
2057,U001,0200782001,GORDO co,2020.0,1930576055.0,2020-02-28,2020-02-27,2020-02-28,2020-03-31,USD,RV,1.0,55369.91,2020-02-28,NA32,1930576055.0,1,31,-27,2020-03-04,Bucket1
45990,U001,0200726979,BJ'S  corp,2020.0,1930578911.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,296.4,2020-02-28,NAA8,1930578911.0,1,14,1,2020-03-15,Bucket2
37901,U001,0200769623,WAL-MAR llc,2020.0,1930577996.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,566.48,2020-02-28,NAH4,1930577996.0,1,14,1,2020-03-15,Bucket2
41313,U001,0200769623,WAL-MAR systems,2020.0,1930578949.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,11894.86,2020-02-28,NAH4,1930578949.0,1,14,2,2020-03-16,Bucket2
521,U001,0200794332,COST ,2020.0,1930581756.0,2020-02-28,2020-02-28,2020-02-28,2020-03-14,USD,RV,1.0,71376.44,2020-02-28,NAAX,1930581756.0,1,14,1,2020-03-15,Bucket2
3114,U001,0200707822,PUBLI llc,2020.0,1930575798.0,2020-02-28,2020-02-28,2020-02-28,2020-03-14,USD,RV,1.0,23202.29,2020-02-28,NAA8,1930575798.0,1,14,2,2020-03-16,Bucket2
30095,U001,0200357714,US  foundation,2020.0,1930581481.0,2020-02-28,2020-02-28,2020-02-28,2020-03-14,USD,RV,1.0,41254.17,2020-02-28,NAA8,1930581481.0,1,14,1,2020-03-15,Bucket2
27317,U001,0200744019,TARG trust,2020.0,1930582612.0,2020-02-28,2020-02-28,2020-02-28,2020-03-14,USD,RV,1.0,97553.57,2020-02-28,NAA8,1930582612.0,1,14,2,2020-03-16,Bucket2
748,U001,0200736337,SYSCO F ,2020.0,1930539475.0,2020-02-28,2020-02-18,2020-02-28,2020-03-31,USD,RV,1.0,7795.44,2020-02-28,NA32,1930539475.0,1,31,-23,2020-03-08,Bucket1
8063,U001,0200744019,TARG systems,2020.0,1930575771.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,11988.29,2020-02-28,NAA8,1930575771.0,1,14,1,2020-03-15,Bucket2
21456,U001,0200704858,WAKE systems,2020.0,1930580614.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,48605.07,2020-02-28,NAA8,1930580614.0,1,14,1,2020-03-15,Bucket2
12175,U001,0200762301,C&S WH corporation,2020.0,1930580640.0,2020-02-28,2020-02-28,2020-02-28,2020-05-03,USD,RV,1.0,767.69,2020-02-28,NAGD,1930580640.0,1,3,18,2020-05-21,Bucket3
37902,CA02,0140104429,COSTCO us,2020.0,2960617211.0,2020-02-28,2020-02-28,2020-02-28,2020-03-12,CAD,RV,1.0,32214.56,2020-03-02,CA10,2960617211.0,1,12,4,2020-03-16,Bucket2
336,U001,0200580232,INTERR corporation,2020.0,1930581454.0,2020-02-28,2020-02-28,2020-02-28,2020-03-09,USD,RV,1.0,41819.75,2020-02-28,NA10,1930581454.0,1,9,8,2020-03-17,Bucket2
45904,U001,0100043877,JC co,2020.0,1930581399.0,2020-02-28,2020-02-28,2020-02-28,2020-03-14,USD,RV,1.0,3819.88,2020-02-28,NAA8,1930581399.0,1,14,1,2020-03-15,Bucket2
14438,U001,0200854853,MARTIN  us,2020.0,1930582487.0,2020-02-28,2020-02-28,2020-02-28,2020-03-14,USD,RV,1.0,19972.01,2020-02-28,NAA8,1930582487.0,1,14,2,2020-03-16,Bucket2
4296,U001,0200769623,WAL-MAR us,2020.0,1930580495.0,2020-02-28,2020-02-28,2020-02-28,2020-03-14,USD,RV,1.0,42181.55,2020-02-28,NAH4,1930580495.0,1,14,1,2020-03-15,Bucket2
14498,U001,0200806580,BE co,2020.0,1930581348.0,2020-02-28,2020-02-28,2020-02-28,2020-03-14,USD,RV,1.0,1596.46,2020-02-28,NAA8,1930581348.0,1,14,1,2020-03-15,Bucket2
46726,U001,0200705742,DOT us,2020.0,1930580707.0,2020-02-28,2020-02-27,2020-02-28,2020-03-31,USD,RV,1.0,14265.98,2020-02-28,NA32,1930580707.0,1,31,-23,2020-03-08,Bucket1
40963,U001,0200776463,KROGE corporation,2020.0,1930577674.0,2020-02-28,2020-02-28,2020-02-28,2020-03-14,USD,RV,1.0,88072.64,2020-02-28,NAA8,1930577674.0,1,14,2,2020-03-16,Bucket2
45540,U001,0200705372,FR associates,2020.0,1930576909.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,48022.98,2020-02-28,NAA8,1930576909.0,1,14,1,2020-03-15,Bucket2
7950,U001,CCU013,KRAFT F us,2020.0,1930582069.0,2020-02-28,2020-02-28,2020-02-28,2020-02-28,USD,RV,1.0,16905.0,2020-02-28,NAX2,1930582069.0,1,28,-8,2020-02-20,Bucket1
33773,CA02,0140105686,SYSC corporation,2020.0,2960617185.0,2020-02-28,2020-02-28,2020-02-28,2020-03-16,CAD,RV,1.0,33373.94,2020-03-06,CA10,2960617185.0,1,16,9,2020-03-25,Bucket2
48922,CA02,CCU001,KRAFT  in,2020.0,2960617436.0,2020-02-28,2020-02-28,2020-02-28,2020-04-05,CAD,RV,1.0,78000.0,2020-03-01,NAG2,2960617436.0,1,5,3,2020-04-08,Bucket2
4187,U001,0200794332,COST corporation,2020.0,1930570657.0,2020-02-28,2020-02-26,2020-02-28,2020-03-14,USD,RV,1.0,16108.84,2020-02-28,NAAX,1930570657.0,1,14,2,2020-03-16,Bucket2
4574,CA02,0100030194,AMAZO llc,2020.0,2960616697.0,2020-02-28,2020-02-28,2020-02-28,2020-03-12,CAD,RV,1.0,19377.24,2020-03-02,CA10,2960616697.0,1,12,3,2020-03-15,Bucket2
24608,U001,0200769623,WAL-MAR co,2020.0,1930577325.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,49228.22,2020-02-28,NAH4,1930577325.0,1,14,1,2020-03-15,Bucket2
31190,U001,0200769623,WAL-MAR us,2020.0,1930580219.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,1898.9,2020-02-28,NAH4,1930580219.0,1,14,1,2020-03-15,Bucket2
9885,U001,0200769623,WAL-MAR us,2020.0,1930581160.0,2020-02-28,2020-02-28,2020-02-28,2020-03-14,USD,RV,1.0,32687.42,2020-02-28,NAH4,1930581160.0,1,14,4,2020-03-18,Bucket2
38922,U001,CCU002,KRFT FDS in,2020.0,1930564684.0,2020-02-28,2020-02-24,2020-02-28,2020-04-03,USD,RV,1.0,9144.0,2020-02-28,NAG2,1930564684.0,1,3,18,2020-04-21,Bucket3
28855,U001,0200769623,WAL-MAR corp,2020.0,1930576735.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,6587.86,2020-02-28,NAH4,1930576735.0,1,14,0,2020-03-14,Bucket2
1335,U001,0200769623,WAL-MAR corporation,2020.0,1930580561.0,2020-02-28,2020-02-28,2020-02-28,2020-03-14,USD,RV,1.0,6532.6,2020-02-28,NAH4,1930580561.0,1,14,0,2020-03-14,Bucket2
49829,U001,0200707822,PUBLI systems,2020.0,1930565365.0,2020-02-28,2020-02-25,2020-02-28,2020-03-14,USD,RV,1.0,7080.42,2020-02-28,NAA8,1930565365.0,1,14,1,2020-03-15,Bucket2
12843,U001,0200794332,COST corp,2020.0,1930566539.0,2020-02-28,2020-02-25,2020-02-28,2020-03-14,USD,RV,1.0,3859.64,2020-02-28,NAAX,1930566539.0,1,14,1,2020-03-15,Bucket2
609,U001,0200229974,DARDEN D llc,2020.0,1930538929.0,2020-02-28,2020-02-18,2020-02-28,2020-03-14,USD,RV,1.0,18132.74,2020-02-28,NAA8,1930538929.0,1,14,2,2020-03-16,Bucket2
41337,U001,0200956366,RICH corporation,2020.0,1930582507.0,2020-02-28,2020-02-28,2020-02-28,2020-03-14,USD,RV,1.0,52844.0,2020-02-28,NAA8,1930582507.0,1,14,1,2020-03-15,Bucket2
30747,U001,0200743123,KROGER corporation,2020.0,1930577973.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,124171.32,2020-02-28,NAA8,1930577973.0,1,14,2,2020-03-16,Bucket2
36414,U001,0200704858,WAKE us,2020.0,1930577335.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,13715.1,2020-02-28,NAA8,1930577335.0,1,14,1,2020-03-15,Bucket2
25296,U001,0200726979,BJ'S  ,2020.0,1930575787.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,219.02,2020-02-28,NAA8,1930575787.0,1,14,1,2020-03-15,Bucket2
43747,U001,0200769623,WAL-MAR us,2020.0,1930581667.0,2020-02-28,2020-02-28,2020-02-28,2020-03-14,USD,RV,1.0,4644.04,2020-02-28,NAH4,1930581667.0,1,14,1,2020-03-15,Bucket2
25151,U001,0200799538,UNITE systems,2020.0,1930577005.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,18059.35,2020-02-28,NAA8,1930577005.0,1,14,2,2020-03-16,Bucket2
4271,U013,0140103278,COS us,2020.0,1991838680.0,2020-02-28,2020-02-24,2020-02-28,2020-04-28,USD,RV,1.0,14248.5,2020-02-28,NAUZ,1991838680.0,1,28,-10,2020-04-18,Bucket1
37186,U001,0200936373,SUPE trust,2020.0,1930576211.0,2020-02-28,2020-02-26,2020-02-28,2020-03-14,USD,RV,1.0,25387.47,2020-02-28,NAA8,1930576211.0,1,14,2,2020-03-16,Bucket2
4196,U001,0200762301,C&S WH us,2020.0,1930581637.0,2020-02-28,2020-02-28,2020-02-28,2020-03-14,USD,RV,1.0,79934.73,2020-02-28,NAC6,1930581637.0,1,14,3,2020-03-17,Bucket2
8768,U001,0200555117,BURR associates,2020.0,1930577416.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,555.02,2020-02-28,NAA8,1930577416.0,1,14,1,2020-03-15,Bucket2
28669,U001,0200759878,SA foundation,2020.0,1930580117.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,14818.32,2020-02-28,NAH4,1930580117.0,1,14,2,2020-03-16,Bucket2
27425,CA02,0140104409,LOB corp,2020.0,2960617747.0,2020-02-28,2020-02-28,2020-02-28,2020-03-09,CAD,RV,1.0,66314.06,2020-02-28,CA10,2960617747.0,1,9,9,2020-03-18,Bucket2
15616,U001,0200769623,WAL-MAR llc,2020.0,1930570629.0,2020-02-28,2020-02-26,2020-02-28,2020-03-14,USD,RV,1.0,2999.91,2020-02-28,NAH4,1930570629.0,1,14,1,2020-03-15,Bucket2
47524,U001,0200726979,BJ'S  in,2020.0,1930572080.0,2020-02-28,2020-02-26,2020-02-28,2020-03-14,USD,RV,1.0,59651.5,2020-02-28,NAA8,1930572080.0,1,14,2,2020-03-16,Bucket2
41332,U001,0200707822,PUBLI co,2020.0,1930583232.0,2020-02-28,2020-02-29,2020-02-28,2020-03-14,USD,RV,1.0,75817.72,2020-02-28,NAA8,1930583232.0,1,14,2,2020-03-16,Bucket2
18513,U001,0200434439,BAUGH SU associates,2020.0,1930577356.0,2020-02-28,2020-02-27,2020-02-28,2020-03-19,USD,RV,1.0,74697.48,2020-02-28,NAD1,1930577356.0,1,19,2,2020-03-21,Bucket2
49909,U001,0200772670,ASSOCIAT systems,2020.0,1930583597.0,2020-02-28,2020-02-29,2020-02-28,2020-03-14,USD,RV,1.0,4386.71,2020-02-28,NAU5,1930583597.0,1,14,1,2020-03-15,Bucket2
31460,U001,0200493614,US  corp,2020.0,1930581830.0,2020-02-28,2020-02-28,2020-02-28,2020-03-31,USD,RV,1.0,13401.66,2020-02-28,NA32,1930581830.0,1,31,-23,2020-03-08,Bucket1
48696,U001,0200769623,WAL-MAR in,2020.0,1930567555.0,2020-02-28,2020-02-25,2020-02-28,2020-03-14,USD,RV,1.0,17669.49,2020-02-28,NAH4,1930567555.0,1,14,4,2020-03-18,Bucket2
11785,U001,0200769623,WAL-MAR trust,2020.0,1930570932.0,2020-02-28,2020-02-26,2020-02-28,2020-03-14,USD,RV,1.0,44678.56,2020-02-28,NAH4,1930570932.0,1,14,1,2020-03-15,Bucket2
41178,U001,0200705372,FR co,2020.0,1930576468.0,2020-02-28,2020-02-27,2020-02-28,2020-05-03,USD,RV,1.0,6858.17,2020-02-28,NAGD,1930576468.0,1,3,18,2020-05-21,Bucket3
49160,CA02,0140104440,SO in,2020.0,2960617187.0,2020-02-28,2020-02-28,2020-02-28,2020-03-09,CAD,RV,1.0,85027.3,2020-02-28,CA10,2960617187.0,1,9,8,2020-03-17,Bucket2
9162,U001,0200762301,C&S WH us,2020.0,1930576397.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,17674.02,2020-02-28,NAC6,1930576397.0,1,14,4,2020-03-18,Bucket2
39063,U001,0200418007,AM systems,2020.0,1930570983.0,2020-02-28,2020-02-26,2020-02-28,2020-03-14,USD,RV,1.0,5094.57,2020-02-28,NAA8,1930570983.0,1,14,1,2020-03-15,Bucket2
31364,U001,0200726979,BJ'S  corp,2020.0,1930578760.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,351.49,2020-02-28,NAA8,1930578760.0,1,14,1,2020-03-15,Bucket2
15286,U001,0200980828,BEN E trust,2020.0,1930577194.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,9615.42,2020-02-28,NAA8,1930577194.0,1,14,1,2020-03-15,Bucket2
24771,U001,0200762301,C&S WH systems,2020.0,1930575584.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,1233.64,2020-02-28,NAC6,1930575584.0,1,14,1,2020-03-15,Bucket2
15106,U001,0200726979,BJ'S  ,2020.0,1930578764.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,270.17,2020-02-28,NAA8,1930578764.0,1,14,1,2020-03-15,Bucket2
28555,U001,0200726979,BJ'S  foundation,2020.0,1930582038.0,2020-02-28,2020-02-28,2020-02-28,2020-03-14,USD,RV,1.0,191.41,2020-02-28,NAA8,1930582038.0,1,14,1,2020-03-15,Bucket2
49340,U001,0200769623,WAL-MAR corp,2020.0,1930576597.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,3259.25,2020-02-28,NAH4,1930576597.0,1,14,1,2020-03-15,Bucket2
8873,U001,0100031704,DELHAIZE corp,2020.0,1930575334.0,2020-02-28,2020-02-26,2020-02-28,2020-03-14,USD,RV,1.0,41853.01,2020-02-28,NAA8,1930575334.0,1,14,1,2020-03-15,Bucket2
41716,U001,0200875006,KROGER co,2020.0,1930581485.0,2020-02-28,2020-02-28,2020-02-28,2020-03-14,USD,RV,1.0,112323.06,2020-02-28,NAA8,1930581485.0,1,14,3,2020-03-17,Bucket2
32315,U001,0200769623,WAL-MAR corporation,2020.0,1930580960.0,2020-02-28,2020-02-28,2020-02-28,2020-03-14,USD,RV,1.0,4585.55,2020-02-28,NAH4,1930580960.0,1,14,1,2020-03-15,Bucket2
28098,U001,0200943275,US  systems,2020.0,1930576658.0,2020-02-28,2020-02-28,2020-02-28,2020-03-14,USD,RV,1.0,3278.47,2020-02-28,NAA8,1930576658.0,1,14,1,2020-03-15,Bucket2
43484,U001,0100047432,BILLY  in,2020.0,1930558698.0,2020-02-28,2020-02-23,2020-02-28,2020-03-14,USD,RV,1.0,9914.4,2020-02-28,NAA8,1930558698.0,1,14,1,2020-03-15,Bucket2
30876,U001,0200126819,MCLANE ,2020.0,1930554118.0,2020-02-28,2020-02-21,2020-02-28,2020-03-14,USD,RV,1.0,11397.72,2020-02-28,NAA8,1930554118.0,1,14,1,2020-03-15,Bucket2
32933,U001,0200739534,OK in,2020.0,1930572307.0,2020-02-28,2020-02-26,2020-02-28,2020-03-14,USD,RV,1.0,22942.45,2020-02-28,NAA8,1930572307.0,1,14,2,2020-03-16,Bucket2
46437,U001,0200769623,WAL-MAR us,2020.0,1930576194.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,60515.4,2020-02-28,NAH4,1930576194.0,1,14,2,2020-03-16,Bucket2
10966,CA02,0140104409,LOB systems,2020.0,2960613783.0,2020-02-28,2020-02-28,2020-02-28,2020-03-13,CAD,RV,1.0,10789.61,2020-03-03,CA10,2960613783.0,1,13,4,2020-03-17,Bucket2
16144,CA02,0140104423,METRO  associates,2020.0,2960617427.0,2020-02-28,2020-02-28,2020-02-28,2020-03-12,CAD,RV,1.0,118571.07,2020-03-02,CA10,2960617427.0,1,12,3,2020-03-15,Bucket2
21171,U001,CCU002,KRFT FDS us,2020.0,1930565250.0,2020-02-28,2020-02-24,2020-02-28,2020-04-03,USD,RV,1.0,10337.28,2020-02-28,NAG2,1930565250.0,1,3,19,2020-04-22,Bucket3
12912,U001,0200705742,DOT co,2020.0,1930582986.0,2020-02-28,2020-02-28,2020-02-28,2020-03-19,USD,RV,1.0,37242.69,2020-02-28,NAD1,1930582986.0,1,19,0,2020-03-19,Bucket2
7262,U001,0200769623,WAL-MAR us,2020.0,1930578947.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,226.5,2020-02-28,NAH4,1930578947.0,1,14,1,2020-03-15,Bucket2
16077,U001,0200610381,MERCHAN corp,2020.0,1930577468.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,15491.11,2020-02-28,NAA8,1930577468.0,1,14,1,2020-03-15,Bucket2
23467,U001,0200769623,WAL-MAR foundation,2020.0,1930576198.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,6532.6,2020-02-28,NAH4,1930576198.0,1,14,0,2020-03-14,Bucket2
34720,U001,0200781803,JRD systems,2020.0,1930578894.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,9604.23,2020-02-28,NAA8,1930578894.0,1,14,1,2020-03-15,Bucket2
23700,U001,0200704858,WAKE llc,2020.0,1930579943.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,113838.62,2020-02-28,NAA8,1930579943.0,1,14,3,2020-03-17,Bucket2
14031,U001,CCCA02,KRAFT  systems,2020.0,1930572237.0,2020-02-28,2020-02-26,2020-02-28,2020-04-03,USD,RV,1.0,11625.12,2020-02-28,NAG2,1930572237.0,1,3,22,2020-04-25,Bucket3
12612,U001,0200769623,WAL-MAR trust,2020.0,1930576558.0,2020-02-28,2020-02-27,2020-02-28,2020-03-14,USD,RV,1.0,2352.97,2020-02-28,NAH4,1930576558.0,1,14,1,2020-03-15,Bucket2
48000,U001,0100056666,KGL FOO systems,2020.0,1930554200.0,2020-02-28,2020-02-21,2020-02-28,2020-02-28,USD,RV,1.0,8673.0,2020-02-28,NAB1,1930554200.0,1,28,-7,2020-02-21,Bucket1
